player_id,player_name,team,position,week_num,opponent,pass_yds,pass_td,pass_int,rush_yds,rush_td,recs,rec_yds,rec_td,def_sack,def_int,def_fumb_forced,def_fumb_recovered,fantasy_pts
4358,Steve Smith,BAL,WR,4,CAR,0,0,0,0,0,7,139,2,0,0,0,0,25.9
11056,Antonio Brown,PIT,WR,4,TB,17,0,0,0,0,7,131,2,0,0,0,0,25.78
14967,Le'Veon Bell,PIT,RB,1,CLE,0,0,0,109,1,6,88,0,0,0,0,0,25.7
8972,Jay Cutler,CHI,QB,2,SF,176,4,0,25,0,0,0,0,0,0,0,0,25.54
611,Joe Flacco,BAL,QB,4,CAR,327,3,0,3,0,0,0,0,0,0,0,0,25.38
8244,Philip Rivers,LAC,QB,2,SEA,284,3,0,17,0,0,0,0,0,0,0,0,25.06
12386,Marshawn Lynch,SEA,RB,3,DEN,0,0,0,88,1,3,40,1,0,0,0,0,24.8
3867,Tony Romo,DAL,QB,4,NO,262,3,0,20,0,0,0,0,0,0,0,0,24.48
12386,Marshawn Lynch,SEA,RB,1,GB,0,0,0,110,2,1,14,0,0,0,0,0,24.4
26,Philadelphia Eagles,PHI,DST,4,SF,0,0,0,0,0,0,0,0,4,1,0,0,24
21,New England Patriots,NE,DST,2,MIN,0,0,0,0,0,0,0,0,6,4,1,0,24
11488,Jimmy Graham,NO,TE,2,CLE,0,0,0,0,0,10,118,2,0,0,0,0,23.8
6198,Darren Sproles,PHI,RB,2,IND,0,0,0,26,1,7,152,0,0,0,0,0,23.8
13749,Chandler Jones,NE,DE,2,MIN,0,0,0,0,0,0,0,0,2,0,0,0,23.7
732,Matt Ryan,ATL,QB,3,TB,286,3,0,2,0,0,0,0,0,0,0,0,23.64
8649,Rashad Jennings,NYG,RB,3,HOU,0,0,0,176,1,0,0,0,0,0,0,0,23.6
15782,Larry Donnell,NYG,TE,4,WAS,0,0,0,0,0,7,54,3,0,0,0,0,23.4
5820,Frank Gore,SF,RB,4,PHI,0,0,0,119,0,1,55,1,0,0,0,0,23.4
16497,Teddy Bridgewater,MIN,QB,4,ATL,317,0,0,27,1,0,0,0,0,0,0,0,23.38
13227,Randall Cobb,GB,WR,4,CHI,0,0,0,0,0,7,113,2,0,0,0,0,23.3
13166,Ryan Kerrigan,WAS,DE,2,JAX,0,0,0,0,0,0,0,0,4,0,0,0,23.3
16253,Allen Hurns,JAX,WR,1,PHI,0,0,0,0,0,4,110,2,0,0,0,0,23
14916,Giovani Bernard,CIN,RB,2,ATL,0,0,0,90,1,5,79,0,0,0,0,0,22.9
4556,Jordy Nelson,GB,WR,4,CHI,0,0,0,0,0,10,108,2,0,0,0,0,22.8
11667,Brandon Marshall,CHI,WR,2,SF,0,0,0,0,0,5,48,3,0,0,0,0,22.8
6739,Alex Smith,KC,QB,4,NE,248,3,0,8,0,0,0,0,0,0,0,0,22.72
12955,J.J. Watt,HOU,DE,4,BUF,0,0,0,0,0,0,0,0,0,1,0,0,22.5
7389,Eddie Royal,LAC,WR,4,JAX,0,0,0,0,0,5,105,2,0,0,0,0,22.5
15045,Knile Davis,KC,RB,2,DEN,0,0,0,79,2,6,26,0,0,0,0,0,22.5
7328,Peyton Manning,DEN,QB,1,IND,269,3,0,-3,0,0,0,0,0,0,0,0,22.46
3807,Ben Roethlisberger,PIT,QB,4,TB,314,3,0,4,0,0,-6,0,0,0,0,0,22.36
14536,Russell Wilson,SEA,QB,3,DEN,258,2,1,40,0,1,17,0,0,0,0,0,22.02
67,Minnesota Vikings,MIN,DST,1,LAR,0,0,0,0,0,0,0,0,5,2,1,0,22
14873,Jelani Jenkins,MIA,ILB,3,KC,0,0,0,0,0,0,0,0,1.5,0,1,0,21.8
2220,Ahmad Bradshaw,IND,RB,2,PHI,0,0,0,70,0,5,26,2,0,0,0,0,21.6
7328,Peyton Manning,DEN,QB,2,KC,242,3,0,-1,0,0,0,0,0,0,0,0,21.58
13112,Bruce Carter,DAL,ILB,3,LAR,0,0,0,0,0,0,0,0,0,1,0,0,21.5
8914,Jeremy Maclin,PHI,WR,3,WAS,0,0,0,0,0,8,154,1,0,0,0,0,21.4
13124,DeMarco Murray,DAL,RB,2,TEN,0,0,0,167,1,1,6,0,0,0,0,0,21.3
15070,Sio Moore,LV,ILB,1,NYJ,0,0,0,0,0,0,0,0,1,0,2,0,21.2
2428,Carson Palmer,ARI,QB,1,LAC,304,2,0,29,0,0,0,0,0,0,0,0,21.06
11056,Antonio Brown,PIT,WR,3,CAR,0,0,0,0,0,10,90,2,0,0,0,0,21
6411,Husain Abdullah,KC,FS,4,NE,0,0,0,0,0,0,0,0,0,1,0,0,21
11792,Arian Foster,HOU,RB,2,LV,0,0,0,138,1,2,12,0,0,0,0,0,21
14404,Austin Davis,LAR,QB,3,DAL,327,3,2,-1,0,0,0,0,0,0,0,0,20.98
13799,Ryan Tannehill,MIA,QB,4,LV,278,2,1,35,0,0,0,0,0,0,0,0,20.62
13443,Colin Kaepernick,SF,QB,4,PHI,218,2,1,58,0,0,0,0,0,0,0,0,20.52
14269,Alfred Morris,WAS,RB,2,JAX,0,0,0,85,2,0,0,0,0,0,0,0,20.5
7242,Drew Brees,NO,QB,4,DAL,340,2,1,6,0,0,0,0,0,0,0,0,20.2
7175,Delanie Walker,TEN,TE,2,DAL,0,0,0,0,0,10,142,1,0,0,0,0,20.2
732,Matt Ryan,ATL,QB,4,MIN,298,3,2,2,0,0,0,0,0,0,0,0,20.12
12925,Jake Locker,TEN,QB,1,KC,266,2,0,14,0,0,0,0,0,0,0,0,20.04
7328,Peyton Manning,DEN,QB,3,SEA,303,2,1,-1,0,0,0,0,0,0,0,0,20.02
13,Houston Texans,HOU,DST,1,WAS,0,0,0,0,0,0,0,0,3,0,1,2,20
6767,Pierre Garcon,WAS,WR,3,PHI,0,0,0,0,0,11,138,1,0,0,0,0,19.8
15088,Terrance Williams,DAL,WR,4,NO,0,0,0,0,0,6,77,2,0,0,0,0,19.7
12845,A.J. Green,CIN,WR,1,BAL,0,0,0,5,0,6,131,1,0,0,0,0,19.6
7242,Drew Brees,NO,QB,3,MIN,293,2,0,-2,0,0,0,0,0,0,0,0,19.52
8699,Knowshon Moreno,MIA,RB,1,NE,0,0,0,134,1,0,0,0,0,0,0,0,19.4
4737,Drew Stanton,ARI,QB,3,SF,244,2,0,16,0,0,0,0,0,0,0,0,19.36
8244,Philip Rivers,LAC,QB,3,BUF,256,2,0,11,0,0,0,0,0,0,0,0,19.34
13443,Colin Kaepernick,SF,QB,3,ARI,245,1,0,54,0,0,0,0,0,0,0,0,19.2
6739,Alex Smith,KC,QB,3,MIA,186,3,0,17,0,0,0,0,0,0,0,0,19.14
13320,Cam Newton,CAR,QB,2,DET,281,1,0,19,0,0,0,0,0,0,0,0,19.14
8283,Ryan Fitzpatrick,HOU,QB,3,NYG,289,1,3,34,1,0,0,0,0,0,0,0,18.96
761,Jerod Mayo,NE,ILB,1,MIA,0,0,0,0,0,0,0,0,1,0,0,1,18.9
14008,Andrew Luck,IND,QB,2,PHI,172,3,1,20,0,0,0,0,0,0,0,0,18.88
15150,Cordarrelle Patterson,MIN,RB,1,LAR,0,0,0,102,1,3,26,0,0,0,0,0,18.8
10999,Joe McKnight,KC,RB,3,MIA,0,0,0,3,0,6,64,2,0,0,0,0,18.7
13748,Dont'a Hightower,NE,LB,2,MIN,0,0,0,0,0,0,0,0,2,0,0,0,18.7
14536,Russell Wilson,SEA,QB,1,GB,191,2,0,29,0,0,0,0,0,0,0,0,18.54
13227,Randall Cobb,GB,WR,2,NYJ,0,0,0,6,0,5,39,2,0,0,0,0,18.5
12841,Andy Dalton,CIN,QB,1,BAL,301,1,0,3,0,0,0,0,0,0,0,0,18.34
13124,DeMarco Murray,DAL,RB,1,SF,0,0,0,118,1,3,25,0,0,0,0,0,18.3
12083,Derek Anderson,CAR,QB,1,TB,230,2,0,10,0,0,0,0,0,0,0,0,18.2
13337,Mark Ingram II,NO,RB,1,ATL,0,0,0,60,2,1,1,0,0,0,0,0,18.1
15201,Mike Glennon,TB,QB,4,PIT,302,2,1,0,0,0,0,0,0,0,0,0,18.08
93,San Francisco 49ers,SF,DST,1,DAL,0,0,0,0,0,0,0,0,3,3,1,1,18
37,Buffalo Bills,BUF,DST,2,MIA,0,0,0,0,0,0,0,0,4,1,0,1,18
8972,Jay Cutler,CHI,QB,1,BUF,349,2,2,0,0,0,0,0,0,0,0,0,17.96
15974,Jordan Matthews,PHI,TE,3,WAS,0,0,0,0,0,8,59,2,0,0,0,0,17.9
5002,Reggie Wayne,IND,WR,4,TEN,0,0,0,0,0,7,119,1,0,0,0,0,17.9
11463,Brandon LaFell,NE,WR,4,KC,0,0,0,0,0,6,119,1,0,0,0,0,17.9
14252,Kirk Cousins,WAS,QB,2,JAX,250,2,0,-1,0,0,0,0,0,0,0,0,17.9
14536,Russell Wilson,SEA,QB,2,LAC,202,2,0,18,0,0,0,0,0,0,0,0,17.88
12296,LeGarrette Blount,PIT,RB,3,CAR,0,0,0,118,1,0,0,0,0,0,0,0,17.8
4358,Steve Smith,BAL,WR,1,CIN,0,0,0,0,0,7,118,1,0,0,0,0,17.8
5282,Josh McCown,TB,QB,2,LAR,179,0,1,6,2,0,0,0,0,0,0,0,17.76
3943,DeSean Jackson,WAS,WR,3,PHI,0,0,0,0,0,5,117,1,0,0,0,0,17.7
16003,Sammy Watkins,BUF,WR,2,MIA,0,0,0,0,0,8,117,1,0,0,0,0,17.7
14895,Geno Smith,NYJ,QB,2,GB,176,1,1,26,1,0,0,0,0,0,0,0,17.64
11056,Antonio Brown,PIT,WR,1,CLE,0,0,0,0,0,5,116,1,0,0,0,0,17.6
16550,Kelvin Benjamin,CAR,WR,3,PIT,0,0,0,0,0,8,115,1,0,0,0,0,17.5
16432,Kyle Fuller,CHI,CB,3,NYJ,0,0,0,0,0,0,0,0,0,1,2,0,17.5
3787,Antoine Cason,CAR,CB,2,DET,0,0,0,0,0,0,0,0,0,0,2,1,17.5
2405,Chad Henne,JAX,QB,1,PHI,266,2,0,8,0,0,0,0,0,0,0,0,17.44
13723,Nick Foles,PHI,QB,2,IND,331,1,1,22,0,0,0,0,0,0,0,0,17.44
14916,Giovani Bernard,CIN,RB,3,TEN,0,0,0,47,2,1,7,0,0,0,0,0,17.4
1181,Martellus Bennett,CHI,TE,3,NYJ,0,0,0,0,0,5,54,2,0,0,0,0,17.4
3807,Ben Roethlisberger,PIT,QB,1,CLE,365,1,1,8,0,0,0,0,0,0,0,0,17.4
13852,Bobby Rainey,TB,RB,2,LAR,0,0,0,144,0,3,30,0,0,0,0,0,17.4
4932,Eli Manning,NYG,QB,3,HOU,234,2,0,-1,0,0,0,0,0,0,0,0,17.26
5701,Fred Jackson,BUF,RB,3,LAC,0,0,0,34,0,8,78,1,0,0,0,0,17.2
15045,Knile Davis,KC,RB,3,MIA,0,0,0,132,1,0,0,0,0,0,0,0,17.2
16640,John Brown,ARI,WR,3,SF,0,0,0,0,0,4,52,2,0,0,0,0,17.2
8972,Jay Cutler,CHI,QB,4,GB,256,2,2,29,0,0,0,0,0,0,0,0,17.14
13443,Colin Kaepernick,SF,QB,1,DAL,201,2,0,11,0,0,0,0,0,0,0,0,17.14
13124,DeMarco Murray,DAL,RB,3,LAR,0,0,0,100,1,4,31,0,0,0,0,0,17.1
2699,Matt Forte,CHI,RB,4,GB,0,0,0,122,0,5,49,0,0,0,0,0,17.1
14,Indianapolis Colts,IND,DST,3,JAX,0,0,0,0,0,0,0,0,4,2,1,1,17
14375,Lavonte David,TB,ILB,4,PIT,0,0,0,0,0,0,0,0,0,0,1,0,17
14463,Blair Walsh,MIN,K,4,ATL,0,0,0,0,0,0,0,0,0,0,0,0,17
64,Miami Dolphins,MIA,DST,4,LV,0,0,0,0,0,0,0,0,2,3,0,1,17
3388,Matt Bryant,ATL,K,1,NO,0,0,0,0,0,0,0,0,0,0,0,0,17
1269,Dan Carpenter,BUF,K,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,17
1,Arizona Cardinals,ARI,DST,2,NYG,0,0,0,0,0,0,0,0,2,2,1,2,17
2699,Matt Forte,CHI,RB,1,BUF,0,0,0,82,0,8,87,0,0,0,0,0,16.9
14461,Harrison Smith,MIN,S,1,LAR,0,0,0,0,0,0,0,0,1,1,0,0,16.9
14868,EJ Manuel,BUF,QB,1,CHI,173,1,1,19,1,0,0,0,0,0,0,0,16.82
3341,Calais Campbell,ARI,DE,2,NYG,0,0,0,0,0,0,0,0,1,0,0,0,16.8
12246,Victor Cruz,NYG,WR,3,HOU,0,0,0,0,0,5,107,1,0,0,0,0,16.7
13791,Lamar Miller,MIA,RB,4,LV,0,0,0,64,2,2,3,0,0,0,0,0,16.7
14338,Luke Kuechly,CAR,ILB,1,TB,0,0,0,0,0,0,0,0,1,0,1,0,16.7
13810,Demario Davis,NYJ,LB,2,GB,0,0,0,0,0,0,0,0,2,0,0,0,16.7
9196,Malcolm Jenkins,PHI,SS,4,SF,0,0,0,0,0,0,0,0,0,1,0,0,16.5
11205,Eric Berry,KC,FS,1,TEN,0,0,0,0,0,0,0,0,0,0,0,0,16.5
611,Joe Flacco,BAL,QB,1,CIN,345,1,1,7,0,0,0,0,0,0,0,0,16.5
8972,Jay Cutler,CHI,QB,3,NYJ,225,2,0,14,0,0,0,0,0,0,0,0,16.4
13036,Justin Houston,KC,OLB,4,NE,0,0,0,0,0,0,0,0,2,0,1,0,16.4
5084,Vernon Davis,SF,TE,1,DAL,0,0,0,0,0,4,44,2,0,0,0,0,16.4
13337,Mark Ingram II,NO,RB,2,CLE,0,0,0,83,1,3,21,0,0,0,0,0,16.4
13878,Mohamed Sanu,CIN,WR,2,ATL,50,0,0,0,0,3,84,1,0,0,0,0,16.4
16311,Derek Carr,LV,QB,2,HOU,263,1,2,58,0,0,0,0,0,0,0,0,16.32
11270,Dez Bryant,DAL,WR,2,TEN,0,0,0,0,0,10,103,1,0,0,0,0,16.3
7389,Eddie Royal,LAC,WR,3,BUF,0,0,0,0,0,4,42,2,0,0,0,0,16.2
12239,Chris Ivory,NYJ,RB,1,LV,0,0,0,102,1,0,0,0,0,0,0,0,16.2
11932,LeSean McCoy,PHI,RB,2,IND,0,0,0,79,1,4,23,0,0,0,0,0,16.2
12955,J.J. Watt,HOU,DE,1,WAS,0,0,0,0,0,0,0,0,1,0,0,1,16.1
12774,Stevan Ridley,NE,RB,2,MIN,0,0,0,101,1,0,0,0,0,0,0,0,16.1
13181,Mario Addison,CAR,DE,2,DET,0,0,0,0,0,0,0,0,2.5,0,0,0,16.1
3867,Tony Romo,DAL,QB,3,LAR,217,2,1,14,0,0,0,0,0,0,0,0,16.08
9782,Greg Toler,IND,CB,3,JAX,0,0,0,0,0,0,0,0,0,1,0,0,16
8358,Brian Hoyer,CLE,QB,3,BAL,290,1,0,4,0,0,0,0,0,0,0,0,16
2503,D'Qwell Jackson,IND,ILB,3,JAX,0,0,0,0,0,0,0,0,1,0,1,0,16
38,Chicago Bears,CHI,DST,3,NYJ,0,0,0,0,0,0,0,0,3,2,3,1,16
11,Detroit Lions,DET,DST,3,GB,0,0,0,0,0,0,0,0,2,0,1,1,16
5714,Phil Dawson,SF,K,4,PHI,0,0,0,0,0,0,0,0,0,0,0,0,16
55,Kansas City Chiefs,KC,DST,4,NE,0,0,0,0,0,0,0,0,3,2,2,1,16
5035,Leodis McKelvin,BUF,CB,1,CHI,0,0,0,0,0,0,0,0,0,0,1,0,16
384,Stephen Tulloch,DET,ILB,2,CAR,0,0,0,0,0,0,0,0,1,0,0,0,16
13109,Dan Bailey,DAL,K,2,TEN,0,0,0,0,0,0,0,0,0,0,0,0,16
97,Washington Commanders,WAS,DST,2,JAX,0,0,0,0,0,0,0,0,10,1,0,0,16
3807,Ben Roethlisberger,PIT,QB,3,CAR,196,2,0,1,0,0,0,0,0,0,0,0,15.94
14868,EJ Manuel,BUF,QB,3,LAC,238,1,0,24,0,0,0,0,0,0,0,0,15.92
16245,Blake Bortles,JAX,QB,3,IND,223,2,2,30,0,0,0,0,0,0,0,0,15.92
4640,Reggie Bush,DET,RB,3,GB,0,0,0,61,1,6,38,0,0,0,0,0,15.9
13810,Demario Davis,NYJ,LB,3,CHI,0,0,0,0,0,0,0,0,0.5,0,0,1,15.9
13902,Trent Richardson,IND,RB,4,TEN,0,0,0,47,1,4,52,0,0,0,0,0,15.9
13170,Niles Paul,WAS,TE,2,JAX,0,0,0,0,0,8,99,1,0,0,0,0,15.9
14989,D.J. Swearinger,HOU,FS,1,WAS,0,0,0,0,0,0,0,0,1,0,1,0,15.8
7242,Drew Brees,NO,QB,2,CLE,237,2,1,3,0,0,0,0,0,0,0,0,15.78
14967,Le'Veon Bell,PIT,RB,3,CAR,0,0,0,147,0,2,10,0,0,0,0,0,15.7
9369,Justin Forsett,BAL,RB,4,CAR,0,0,0,66,1,3,31,0,0,0,0,0,15.7
8914,Jeremy Maclin,PHI,WR,1,JAX,0,0,0,0,0,4,97,1,0,0,0,0,15.7
8343,Cameron Wake,MIA,OLB,1,NE,0,0,0,0,0,0,0,0,2,0,2,0,15.7
11658,Karlos Dansby,CLE,ILB,2,NO,0,0,0,0,0,0,0,0,1,0,0,0,15.7
8649,Rashad Jennings,NYG,RB,1,DET,0,0,0,46,1,4,50,0,0,0,0,0,15.6
16112,Jeremy Hill,CIN,RB,2,ATL,0,0,0,74,1,2,22,0,0,0,0,0,15.6
4932,Eli Manning,NYG,QB,2,ARI,277,2,2,5,0,0,0,0,0,0,0,0,15.58
7242,Drew Brees,NO,QB,1,ATL,333,1,1,2,0,0,0,0,0,0,0,0,15.52
11598,Kam Chancellor,SEA,SS,3,DEN,0,0,0,0,0,0,0,0,0,1,1,0,15.5
16568,Brandin Cooks,NO,WR,1,ATL,0,0,0,18,0,7,77,1,0,0,0,0,15.5
9026,DeAndre Levy,DET,OLB,1,NYG,0,0,0,0,0,0,0,0,0,1,0,0,15.5
13894,Tashaun Gipson Sr.,CLE,S,2,NO,0,0,0,0,0,0,0,0,0,1,0,0,15.5
14032,Brandon Marshall,DEN,ILB,2,KC,0,0,0,0,0,0,0,0,1,0,1,0,15.5
14729,Ryan Davis,JAX,OLB,1,PHI,0,0,0,0,0,0,0,0,2,0,0,1,15.4
15048,Travis Kelce,KC,TE,4,NE,0,0,0,0,0,8,93,1,0,0,0,0,15.3
16510,Jerick McKinnon,MIN,RB,4,ATL,0,0,0,135,0,1,17,0,0,0,0,0,15.2
16127,Isaiah Crowell,CLE,RB,1,PIT,0,0,0,32,2,0,0,0,0,0,0,0,15.2
16550,Kelvin Benjamin,CAR,WR,1,TB,0,0,0,0,0,6,92,1,0,0,0,0,15.2
6302,James Jones,LV,WR,2,HOU,0,0,0,0,0,9,112,1,0,0,0,0,15.2
16099,Lorenzo Taliaferro,BAL,RB,3,CLE,0,0,0,91,1,0,0,0,0,0,0,0,15.1
6828,Chris Johnson,NYJ,RB,1,LV,0,0,0,68,0,5,23,1,0,0,0,0,15.1
2957,Danny Lansanah,TB,OLB,3,ATL,0,0,0,0,0,0,0,0,0,1,0,0,15
16236,Cody Parkey,PHI,K,3,WAS,0,0,0,0,0,0,0,0,0,0,0,0,15
14412,Janoris Jenkins,LAR,CB,3,DAL,0,0,0,0,0,0,0,0,0,1,0,0,15
14269,Alfred Morris,WAS,RB,4,NYG,0,0,0,63,1,3,27,0,0,0,0,0,15
4354,Nick Novak,LAC,K,4,JAX,0,0,0,0,0,0,0,0,0,0,0,0,15
75,New York Giants,NYG,DST,4,WAS,0,0,0,0,0,0,0,0,2,4,2,2,15
13721,Fletcher Cox,PHI,DT,1,JAX,0,0,0,0,0,0,0,0,0,0,0,1,15
14877,Caleb Sturgis,MIA,K,1,NE,0,0,0,0,0,0,0,0,0,0,0,0,15
11735,Mike Nugent,CIN,K,1,BAL,0,0,0,0,0,0,0,0,0,0,0,0,15
7534,Justin Smith,SF,DT,1,DAL,0,0,0,0,0,0,0,0,2,0,0,0,15
16142,Terrance West,CLE,RB,2,NO,0,0,0,68,1,2,22,0,0,0,0,0,15
8355,Julian Edelman,NE,WR,2,MIN,0,0,0,9,0,6,81,1,0,0,0,0,15
36,Baltimore Ravens,BAL,DST,2,PIT,0,0,0,0,0,0,0,0,2,1,1,2,15
611,Joe Flacco,BAL,QB,2,PIT,166,2,0,3,0,0,0,0,0,0,0,0,14.94
11270,Dez Bryant,DAL,WR,3,LAR,0,0,0,0,0,6,89,1,0,0,0,0,14.9
11063,Emmanuel Sanders,DEN,WR,3,SEA,0,0,0,0,0,11,149,0,0,0,0,0,14.9
14986,DeAndre Hopkins,HOU,WR,1,WAS,0,0,0,0,0,4,89,1,0,0,0,0,14.9
13723,Nick Foles,PHI,QB,1,JAX,322,2,1,0,0,0,0,0,0,0,0,0,14.88
1810,Owen Daniels,BAL,TE,2,PIT,0,0,0,0,0,5,28,2,0,0,0,0,14.8
9899,Bernard Pollard,TEN,SS,2,DAL,0,0,0,0,0,0,0,0,1,0,0,0,14.8
13291,Julio Jones,ATL,WR,2,CIN,0,0,0,0,0,7,88,1,0,0,0,0,14.8
12841,Andy Dalton,CIN,QB,2,ATL,252,1,0,6,0,0,0,0,0,0,0,0,14.68
14895,Geno Smith,NYJ,QB,3,CHI,316,1,2,20,0,0,0,0,0,0,0,0,14.64
11977,Julius Peppers,GB,DE,3,DET,0,0,0,0,0,0,0,0,1,0,1,1,14.6
8723,Matt Cassel,MIN,QB,1,LAR,170,2,0,-2,0,0,0,0,0,0,0,0,14.6
14375,Lavonte David,TB,ILB,3,ATL,0,0,0,0,0,0,0,0,0,0,1,1,14.5
12212,Kendrick Lewis,HOU,SS,3,NYG,0,0,0,0,0,0,0,0,0,0,1,0,14.5
9026,DeAndre Levy,DET,OLB,3,GB,0,0,0,0,0,0,0,0,0,0,0,0,14.5
7635,Heath Miller,PIT,TE,4,TB,0,0,0,0,0,10,85,1,0,0,0,0,14.5
6198,Darren Sproles,PHI,RB,1,JAX,0,0,0,71,1,4,14,0,0,0,0,0,14.5
5476,DeMeco Ryans,PHI,ILB,2,IND,0,0,0,0,0,0,0,0,0,0,0,1,14.5
9038,Matthew Stafford,DET,QB,2,CAR,291,1,1,8,0,0,0,0,0,0,0,0,14.44
9331,Michael Crabtree,SF,WR,3,ARI,0,0,0,4,0,10,80,1,0,0,0,0,14.4
12412,Mike Williams,BUF,WR,4,HOU,0,0,0,0,0,2,84,1,0,0,0,0,14.4
7175,Delanie Walker,TEN,TE,4,IND,0,0,0,0,0,5,84,1,0,0,0,0,14.4
9369,Justin Forsett,BAL,RB,1,CIN,0,0,0,70,1,5,14,0,0,0,0,0,14.4
13255,Matt Asiata,MIN,RB,2,NE,0,0,0,36,0,5,48,1,0,0,0,0,14.4
6739,Alex Smith,KC,QB,2,DEN,255,0,0,42,0,0,0,0,0,0,0,0,14.4
2220,Ahmad Bradshaw,IND,RB,3,JAX,0,0,0,65,0,2,18,1,0,0,0,0,14.3
8435,Michael Johnson,TB,DE,4,PIT,0,0,0,0,0,0,0,0,2,0,1,0,14.3
1658,Greg Olsen,CAR,TE,1,TB,0,0,0,0,0,8,83,1,0,0,0,0,14.3
15036,Montee Ball,DEN,RB,1,IND,0,0,0,67,1,2,16,0,0,0,0,0,14.3
13091,Corey Liuget,LAC,DT,3,BUF,0,0,0,0,0,0,0,0,1,0,1,0,14.2
9801,Paul Kruger,CLE,DE,1,PIT,0,0,0,0,0,0,0,0,2,0,0,0,14.2
9331,Michael Crabtree,SF,WR,2,CHI,0,0,0,0,0,7,82,1,0,0,0,0,14.2
12794,Jeremy Kerley,NYJ,WR,3,CHI,0,0,0,0,0,7,81,1,0,0,0,0,14.1
5282,Josh McCown,TB,QB,1,CAR,183,2,2,27,0,0,0,0,0,0,0,0,14.02
15179,Kemal Ishmael,ATL,SS,3,TB,0,0,0,0,0,0,0,0,0,1,0,0,14
3258,Adam Vinatieri,IND,K,3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,14
15220,Alec Ogletree,LAR,ILB,3,DAL,0,0,0,0,0,0,0,0,0,0,1,0,14
28,Pittsburgh Steelers,PIT,DST,3,CAR,0,0,0,0,0,0,0,0,3,0,2,2,14
14271,Keenan Robinson,WAS,OLB,4,NYG,0,0,0,0,0,0,0,0,0,1,0,0,14
1722,Cortland Finnegan,MIA,CB,4,LV,0,0,0,0,0,0,0,0,0,0,0,1,14
2379,Antoine Bethea,SF,FS,4,PHI,0,0,0,0,0,0,0,0,0,1,1,0,14
8750,Ryan Succop,TEN,K,1,KC,0,0,0,0,0,0,0,0,0,0,0,0,14
3787,Antoine Cason,CAR,CB,1,TB,0,0,0,0,0,0,0,0,0,1,0,0,14
34,Tennessee Titans,TEN,DST,1,KC,0,0,0,0,0,0,0,0,4,3,0,0,14
14688,Justin Tucker,BAL,K,2,PIT,0,0,0,0,0,0,0,0,0,0,0,0,14
12253,Rolando McClain,DAL,ILB,2,TEN,0,0,0,0,0,0,0,0,1,1,0,0,14
5,Carolina Panthers,CAR,DST,2,DET,0,0,0,0,0,0,0,0,4,1,3,2,14
16311,Derek Carr,LV,QB,1,NYJ,151,2,0,-1,0,0,0,0,0,0,0,0,13.94
15516,Tony Jefferson,ARI,S,3,SF,0,0,0,0,0,0,0,0,1,0,0,0,13.9
2503,D'Qwell Jackson,IND,ILB,4,TEN,0,0,0,0,0,0,0,0,1,0,0,0,13.9
